item_id,name,category,brand,price,description
P01342,Adidas Training Sneakers 1342,fashion,Adidas,1084.98,"Adidas Training Sneakers made from cotton, breathable fabric. Sleek for everyday wear."
P01343,Puma Running Sneakers 1343,fashion,Puma,778.48,"Puma Running Sneakers made from synthetic blend, stylish design. Premium for everyday wear."
P01344,Adidas Casual Sneakers 1344,fashion,Adidas,377.52,"Adidas Casual Sneakers made from cotton, comfortable fit. Lightweight for everyday wear."
P01345,Adidas Running Sneakers 1345,fashion,Adidas,336.99,"Adidas Running Sneakers made from synthetic blend, breathable fabric. Comfortable for everyday wear."
P01346,Puma Running Sneakers 1346,fashion,Puma,561.26,"Puma Running Sneakers made from leather, comfortable fit. High-performance for everyday wear."
P01347,Adidas Running Sneakers 1347,fashion,Adidas,1351.17,"Adidas Running Sneakers made from synthetic blend, comfortable fit. Comfortable for everyday wear."
P01348,Nike Running Sneakers 1348,fashion,Nike,970.26,"Nike Running Sneakers made from denim, comfortable fit. Lightweight for everyday wear."
P01349,Adidas Running Sneakers 1349,fashion,Adidas,383.35,"Adidas Running Sneakers made from synthetic blend, breathable fabric. Stylish for everyday wear."
P01350,Adidas Running Sneakers 1350,fashion,Adidas,1299.25,"Adidas Running Sneakers made from cotton, stylish design. Sleek for everyday wear."
P01351,Nike Casual Sneakers 1351,fashion,Nike,991.75,"Nike Casual Sneakers made from denim, comfortable fit. Comfortable for everyday wear."
P01352,Nike Training Sneakers 1352,fashion,Nike,843.09,"Nike Training Sneakers made from cotton, comfortable fit. Lightweight for everyday wear."
P01353,Adidas Casual Sneakers 1353,fashion,Adidas,1316.33,"Adidas Casual Sneakers made from leather, stylish design. Comfortable for everyday wear."
P01354,Nike Casual Sneakers 1354,fashion,Nike,1102.17,"Nike Casual Sneakers made from synthetic blend, breathable fabric. Stylish for everyday wear."
P01355,Nike Training Sneakers 1355,fashion,Nike,593.08,"Nike Training Sneakers made from denim, breathable fabric. Premium for everyday wear."
P01356,Adidas Running Sneakers 1356,fashion,Adidas,826.97,"Adidas Running Sneakers made from denim, breathable fabric. Sleek for everyday wear."
P01357,Adidas Training Sneakers 1357,fashion,Adidas,829.78,"Adidas Training Sneakers made from denim, stylish design. Sleek for everyday wear."
P01358,Nike Training Sneakers 1358,fashion,Nike,1402.91,"Nike Training Sneakers made from synthetic blend, breathable fabric. Premium for everyday wear."
P01359,Nike Casual Sneakers 1359,fashion,Nike,821.67,"Nike Casual Sneakers made from denim, comfortable fit. Premium for everyday wear."
P01360,Nike Casual Sneakers 1360,fashion,Nike,1373.93,"Nike Casual Sneakers made from synthetic blend, stylish design. Comfortable for everyday wear."
P01361,Puma Running Sneakers 1361,fashion,Puma,814.18,"Puma Running Sneakers made from synthetic blend, stylish design. Stylish for everyday wear."
P01362,Nike Training Sneakers 1362,fashion,Nike,1466.74,"Nike Training Sneakers made from cotton, breathable fabric. Sleek for everyday wear."
P01363,Adidas Casual Sneakers 1363,fashion,Adidas,721.78,"Adidas Casual Sneakers made from synthetic blend, breathable fabric. Premium for everyday wear."
P01364,Nike Running Sneakers 1364,fashion,Nike,1459.61,"Nike Running Sneakers made from leather, stylish design. Durable for everyday wear."
P01365,Puma Casual Sneakers 1365,fashion,Puma,1340.07,"Puma Casual Sneakers made from cotton, comfortable fit. High-performance for everyday wear."
P01366,Puma Running Sneakers 1366,fashion,Puma,637.75,"Puma Running Sneakers made from leather, comfortable fit. Sleek for everyday wear."
P01367,Adidas Running Sneakers 1367,fashion,Adidas,381.25,"Adidas Running Sneakers made from leather, stylish design. Premium for everyday wear."
P01368,Puma Casual Sneakers 1368,fashion,Puma,710.16,"Puma Casual Sneakers made from synthetic blend, stylish design. Stylish for everyday wear."
P01369,Nike Running Sneakers 1369,fashion,Nike,743.04,"Nike Running Sneakers made from synthetic blend, breathable fabric. Sleek for everyday wear."
P01370,Nike Training Sneakers 1370,fashion,Nike,1010.35,"Nike Training Sneakers made from leather, comfortable fit. Sleek for everyday wear."
P01371,Nike Casual Sneakers 1371,fashion,Nike,914.44,"Nike Casual Sneakers made from denim, comfortable fit. Lightweight for everyday wear."
P01372,Nike Running Sneakers 1372,fashion,Nike,1407.07,"Nike Running Sneakers made from cotton, breathable fabric. Sleek for everyday wear."
P01373,Nike Training Sneakers 1373,fashion,Nike,602.54,"Nike Training Sneakers made from leather, breathable fabric. High-performance for everyday wear."
P01374,Adidas Casual Sneakers 1374,fashion,Adidas,1235.9,"Adidas Casual Sneakers made from cotton, comfortable fit. Sleek for everyday wear."
P01375,Puma Training Sneakers 1375,fashion,Puma,424.54,"Puma Training Sneakers made from cotton, comfortable fit. Sleek for everyday wear."
P01376,Nike Running Sneakers 1376,fashion,Nike,1465.41,"Nike Running Sneakers made from synthetic blend, breathable fabric. Premium for everyday wear."
P01377,Puma Running Sneakers 1377,fashion,Puma,1158.26,"Puma Running Sneakers made from denim, comfortable fit. Stylish for everyday wear."
P01378,Nike Training Sneakers 1378,fashion,Nike,384.92,"Nike Training Sneakers made from leather, stylish design. High-performance for everyday wear."
P01379,Puma Casual Sneakers 1379,fashion,Puma,621.42,"Puma Casual Sneakers made from synthetic blend, stylish design. High-performance for everyday wear."
P01380,Adidas Training Sneakers 1380,fashion,Adidas,763.43,"Adidas Training Sneakers made from leather, stylish design. Lightweight for everyday wear."
P01381,Puma Casual Sneakers 1381,fashion,Puma,600.1,"Puma Casual Sneakers made from denim, stylish design. Durable for everyday wear."
P01382,Puma Casual Sneakers 1382,fashion,Puma,1357.26,"Puma Casual Sneakers made from synthetic blend, comfortable fit. Durable for everyday wear."
P01383,Adidas Training Sneakers 1383,fashion,Adidas,829.4,"Adidas Training Sneakers made from leather, stylish design. Sleek for everyday wear."
P01384,Puma Training Sneakers 1384,fashion,Puma,996.33,"Puma Training Sneakers made from denim, breathable fabric. Comfortable for everyday wear."
P01385,Puma Training Sneakers 1385,fashion,Puma,885.37,"Puma Training Sneakers made from denim, breathable fabric. Premium for everyday wear."
P01386,Nike Running Sneakers 1386,fashion,Nike,1388.7,"Nike Running Sneakers made from cotton, breathable fabric. High-performance for everyday wear."
P01387,Adidas Training Sneakers 1387,fashion,Adidas,952.66,"Adidas Training Sneakers made from synthetic blend, comfortable fit. Stylish for everyday wear."
P01388,Nike Training Sneakers 1388,fashion,Nike,1475.76,"Nike Training Sneakers made from denim, stylish design. High-performance for everyday wear."
P01389,Adidas Casual Sneakers 1389,fashion,Adidas,676.87,"Adidas Casual Sneakers made from synthetic blend, breathable fabric. Stylish for everyday wear."
P01390,Nike Running Sneakers 1390,fashion,Nike,1494.49,"Nike Running Sneakers made from leather, stylish design. High-performance for everyday wear."
P01391,Adidas Running Sneakers 1391,fashion,Adidas,1158.54,"Adidas Running Sneakers made from cotton, breathable fabric. Lightweight for everyday wear."
P01392,Nike Running Sneakers 1392,fashion,Nike,303.13,"Nike Running Sneakers made from cotton, stylish design. Stylish for everyday wear."
P01393,Nike Training Sneakers 1393,fashion,Nike,1220.68,"Nike Training Sneakers made from cotton, stylish design. Lightweight for everyday wear."
P01394,Puma Running Sneakers 1394,fashion,Puma,790.35,"Puma Running Sneakers made from denim, stylish design. Sleek for everyday wear."
P01395,Adidas Training Sneakers 1395,fashion,Adidas,641.88,"Adidas Training Sneakers made from denim, breathable fabric. Comfortable for everyday wear."
P01396,Puma Casual Sneakers 1396,fashion,Puma,1105.68,"Puma Casual Sneakers made from denim, breathable fabric. Lightweight for everyday wear."
P01397,Adidas Casual Sneakers 1397,fashion,Adidas,1345.85,"Adidas Casual Sneakers made from denim, stylish design. Premium for everyday wear."
P01398,Nike Running Sneakers 1398,fashion,Nike,1441.19,"Nike Running Sneakers made from leather, breathable fabric. Comfortable for everyday wear."
P01399,Nike Running Sneakers 1399,fashion,Nike,1282.02,"Nike Running Sneakers made from synthetic blend, breathable fabric. Lightweight for everyday wear."
P01400,Puma Running Sneakers 1400,fashion,Puma,1272.32,"Puma Running Sneakers made from synthetic blend, breathable fabric. Sleek for everyday wear."
P01401,Gucci Evening Dress 1401,fashion,Gucci,1315.98,"Gucci Evening Dress made from denim, stylish design. Durable for everyday wear."
P01402,Zara Evening Dress 1402,fashion,Zara,383.84,"Zara Evening Dress made from synthetic blend, breathable fabric. Comfortable for everyday wear."
P01403,H&M Casual Dress 1403,fashion,H&M,314.84,"H&M Casual Dress made from cotton, stylish design. Durable for everyday wear."
P01404,Gucci Party Dress 1404,fashion,Gucci,331.37,"Gucci Party Dress made from leather, comfortable fit. Lightweight for everyday wear."
P01405,Gucci Casual Dress 1405,fashion,Gucci,925.52,"Gucci Casual Dress made from synthetic blend, comfortable fit. Stylish for everyday wear."
P01406,Gucci Casual Dress 1406,fashion,Gucci,524.16,"Gucci Casual Dress made from synthetic blend, breathable fabric. Stylish for everyday wear."
P01407,H&M Casual Dress 1407,fashion,H&M,1474.31,"H&M Casual Dress made from cotton, stylish design. Stylish for everyday wear."
P01408,Gucci Evening Dress 1408,fashion,Gucci,1480.6,"Gucci Evening Dress made from denim, breathable fabric. Premium for everyday wear."
P01409,H&M Casual Dress 1409,fashion,H&M,1471.86,"H&M Casual Dress made from denim, stylish design. Premium for everyday wear."
P01410,H&M Casual Dress 1410,fashion,H&M,1054.69,"H&M Casual Dress made from synthetic blend, stylish design. Stylish for everyday wear."
P01411,H&M Party Dress 1411,fashion,H&M,638.91,"H&M Party Dress made from synthetic blend, stylish design. Premium for everyday wear."
P01412,Gucci Evening Dress 1412,fashion,Gucci,1104.45,"Gucci Evening Dress made from cotton, breathable fabric. High-performance for everyday wear."
P01413,Zara Evening Dress 1413,fashion,Zara,650.86,"Zara Evening Dress made from leather, breathable fabric. High-performance for everyday wear."
P01414,Gucci Party Dress 1414,fashion,Gucci,763.64,"Gucci Party Dress made from leather, stylish design. High-performance for everyday wear."
P01415,Zara Evening Dress 1415,fashion,Zara,1011.42,"Zara Evening Dress made from synthetic blend, stylish design. Comfortable for everyday wear."
P01416,Zara Casual Dress 1416,fashion,Zara,687.05,"Zara Casual Dress made from synthetic blend, breathable fabric. High-performance for everyday wear."
P01417,H&M Party Dress 1417,fashion,H&M,486.67,"H&M Party Dress made from denim, comfortable fit. Comfortable for everyday wear."
P01418,Zara Evening Dress 1418,fashion,Zara,588.43,"Zara Evening Dress made from leather, stylish design. Sleek for everyday wear."
P01419,Gucci Casual Dress 1419,fashion,Gucci,675.46,"Gucci Casual Dress made from cotton, stylish design. High-performance for everyday wear."
P01420,H&M Casual Dress 1420,fashion,H&M,503.35,"H&M Casual Dress made from leather, comfortable fit. Lightweight for everyday wear."
P01421,Zara Party Dress 1421,fashion,Zara,570.5,"Zara Party Dress made from denim, stylish design. High-performance for everyday wear."
P01422,H&M Party Dress 1422,fashion,H&M,1258.45,"H&M Party Dress made from leather, stylish design. Comfortable for everyday wear."
P01423,Zara Party Dress 1423,fashion,Zara,816.3,"Zara Party Dress made from cotton, breathable fabric. Lightweight for everyday wear."
P01424,Zara Evening Dress 1424,fashion,Zara,1447.52,"Zara Evening Dress made from leather, comfortable fit. Premium for everyday wear."
P01425,Zara Evening Dress 1425,fashion,Zara,944.93,"Zara Evening Dress made from synthetic blend, stylish design. Comfortable for everyday wear."
P01426,Gucci Evening Dress 1426,fashion,Gucci,555.19,"Gucci Evening Dress made from synthetic blend, breathable fabric. Comfortable for everyday wear."
P01427,Gucci Evening Dress 1427,fashion,Gucci,1036.53,"Gucci Evening Dress made from denim, comfortable fit. Sleek for everyday wear."
P01428,H&M Evening Dress 1428,fashion,H&M,868.92,"H&M Evening Dress made from denim, stylish design. Comfortable for everyday wear."
P01429,Zara Party Dress 1429,fashion,Zara,679.75,"Zara Party Dress made from synthetic blend, breathable fabric. Stylish for everyday wear."
P01430,Zara Evening Dress 1430,fashion,Zara,346.85,"Zara Evening Dress made from cotton, breathable fabric. Comfortable for everyday wear."
P01431,H&M Casual Dress 1431,fashion,H&M,1396.1,"H&M Casual Dress made from cotton, breathable fabric. Premium for everyday wear."
P01432,Zara Party Dress 1432,fashion,Zara,1130.77,"Zara Party Dress made from denim, stylish design. Premium for everyday wear."
P01433,Gucci Party Dress 1433,fashion,Gucci,874.05,"Gucci Party Dress made from leather, stylish design. Sleek for everyday wear."
P01434,Gucci Evening Dress 1434,fashion,Gucci,1353.25,"Gucci Evening Dress made from cotton, stylish design. Premium for everyday wear."
P01435,Zara Casual Dress 1435,fashion,Zara,537.86,"Zara Casual Dress made from leather, breathable fabric. Sleek for everyday wear."
P01436,H&M Casual Dress 1436,fashion,H&M,1338.03,"H&M Casual Dress made from cotton, breathable fabric. Stylish for everyday wear."
P01437,H&M Party Dress 1437,fashion,H&M,500.84,"H&M Party Dress made from denim, breathable fabric. Premium for everyday wear."
P01438,Zara Evening Dress 1438,fashion,Zara,544.21,"Zara Evening Dress made from denim, stylish design. Sleek for everyday wear."
P01439,H&M Party Dress 1439,fashion,H&M,429.75,"H&M Party Dress made from leather, breathable fabric. Sleek for everyday wear."
P01440,H&M Casual Dress 1440,fashion,H&M,664.61,"H&M Casual Dress made from synthetic blend, stylish design. Premium for everyday wear."
P01441,H&M Casual Dress 1441,fashion,H&M,711.15,"H&M Casual Dress made from synthetic blend, comfortable fit. Stylish for everyday wear."
P01442,Gucci Party Dress 1442,fashion,Gucci,932.53,"Gucci Party Dress made from denim, breathable fabric. Stylish for everyday wear."
P01443,Gucci Casual Dress 1443,fashion,Gucci,944.65,"Gucci Casual Dress made from denim, comfortable fit. High-performance for everyday wear."
P01444,Gucci Party Dress 1444,fashion,Gucci,601.25,"Gucci Party Dress made from leather, comfortable fit. Lightweight for everyday wear."
P01445,H&M Evening Dress 1445,fashion,H&M,443.25,"H&M Evening Dress made from denim, breathable fabric. High-performance for everyday wear."
P01446,Zara Casual Dress 1446,fashion,Zara,963.15,"Zara Casual Dress made from denim, stylish design. High-performance for everyday wear."
P01447,Zara Casual Dress 1447,fashion,Zara,528.39,"Zara Casual Dress made from cotton, stylish design. Stylish for everyday wear."
P01448,Zara Party Dress 1448,fashion,Zara,838.41,"Zara Party Dress made from leather, comfortable fit. Sleek for everyday wear."
P01449,Zara Party Dress 1449,fashion,Zara,1231.51,"Zara Party Dress made from denim, comfortable fit. Premium for everyday wear."
P01450,Zara Party Dress 1450,fashion,Zara,1408.66,"Zara Party Dress made from leather, breathable fabric. Stylish for everyday wear."
P01451,Gucci Casual Dress 1451,fashion,Gucci,1188.84,"Gucci Casual Dress made from synthetic blend, comfortable fit. Durable for everyday wear."
P01452,H&M Casual Dress 1452,fashion,H&M,373.91,"H&M Casual Dress made from cotton, comfortable fit. Stylish for everyday wear."
P01453,Gucci Casual Dress 1453,fashion,Gucci,869.07,"Gucci Casual Dress made from leather, breathable fabric. Comfortable for everyday wear."
P01454,Gucci Casual Dress 1454,fashion,Gucci,410.65,"Gucci Casual Dress made from synthetic blend, stylish design. Comfortable for everyday wear."
P01455,Gucci Evening Dress 1455,fashion,Gucci,1095.84,"Gucci Evening Dress made from denim, stylish design. Lightweight for everyday wear."
